product_id,product_name,category_name,brand_name,sku_name,standard_price,product_status,shop_id,listed_date,updated_at,etl_time,source_system,etl_batch
P001842,青木运动户外商品1842,运动户外,青木,标准款,1951.2,缺货,P001320,2020-04-20,2023-11-29 14:23:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001843,云启母婴用品商品1843,母婴用品,云启,豪华款,8188.45,下架,P001535,2023-04-20,2025-04-23 22:42:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001844,极光图书文具商品1844,图书文具,极光,Pro版,2432.45,缺货,P000013,2022-02-10,2025-06-05 09:15:59,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001845,北辰图书文具商品1845,图书文具,北辰,Pro版,745.96,缺货,P001447,2024-10-20,2025-04-12 10:26:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001846,北辰运动户外商品1846,运动户外,北辰,Pro版,3210.19,上架,P000199,2025-07-27,2025-11-13 00:23:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001847,海蓝手机数码商品1847,手机数码,海蓝,青春版,3865.06,缺货,P001333,2023-08-19,2025-09-24 10:27:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001848,山川食品生鲜商品1848,食品生鲜,山川,青春版,5144.29,下架,P000992,2020-03-28,2024-03-29 07:49:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001849,山川家居家装商品1849,家居家装,山川,青春版,5003.29,上架,P001603,2022-03-16,2023-03-29 01:12:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001850,云启家居家装商品1850,家居家装,云启,标准款,4397.21,下架,P001616,2021-09-10,2023-02-05 17:11:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001851,海蓝手机数码商品1851,手机数码,海蓝,豪华款,8249.29,上架,P001328,2021-02-16,2023-09-24 07:12:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001852,极光家用电器商品1852,家用电器,极光,标准款,152.49,上架,P000955,2020-12-21,2021-08-26 11:59:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001853,飞鹿图书文具商品1853,图书文具,飞鹿,Pro版,963.01,下架,P001652,2020-09-30,2022-05-18 18:06:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001854,橙子图书文具商品1854,图书文具,橙子,豪华款,6807.66,缺货,P001346,2023-02-03,2024-04-26 05:25:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001855,山川母婴用品商品1855,母婴用品,山川,豪华款,523.57,下架,P001704,2022-08-18,2025-03-22 12:30:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001856,橙子食品生鲜商品1856,食品生鲜,橙子,标准款,9435.61,下架,P001568,2025-08-10,2025-11-11 20:33:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001857,极光美妆个护商品1857,美妆个护,极光,豪华款,1945.76,缺货,P000718,2024-03-31,2024-08-19 16:31:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001858,青木图书文具商品1858,图书文具,青木,豪华款,8859.22,缺货,P001240,2023-05-14,2023-08-18 22:00:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001859,云启服饰鞋包商品1859,服饰鞋包,云启,标准款,2137.03,缺货,P000047,2025-07-11,2025-11-01 18:04:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001860,青木美妆个护商品1860,美妆个护,青木,Pro版,5362.56,上架,P001735,2021-11-08,2024-03-16 01:19:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001861,山川汽车用品商品1861,汽车用品,山川,标准款,6452.94,上架,P000148,2023-11-29,2024-03-19 10:53:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001862,青木汽车用品商品1862,汽车用品,青木,Pro版,3280.35,下架,P001485,2021-08-16,2021-12-27 03:36:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001863,银杉图书文具商品1863,图书文具,银杉,青春版,1580.31,下架,P000583,2025-10-11,2025-12-29 00:04:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001864,海蓝家居家装商品1864,家居家装,海蓝,青春版,3516.23,缺货,P000814,2021-10-25,2025-12-20 08:04:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001865,北辰手机数码商品1865,手机数码,北辰,升级款,690.74,上架,P000804,2020-08-04,2025-08-14 16:39:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001866,青木图书文具商品1866,图书文具,青木,升级款,3948.39,缺货,P001443,2021-08-26,2024-03-13 04:35:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001867,青木食品生鲜商品1867,食品生鲜,青木,豪华款,2402.83,上架,P000525,2021-10-25,2024-07-02 05:21:52,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001868,海蓝家用电器商品1868,家用电器,海蓝,Pro版,7463.52,下架,P001809,2020-09-07,2023-02-22 23:07:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001869,北辰图书文具商品1869,图书文具,北辰,青春版,5973.32,下架,P000847,2022-07-06,2025-12-23 03:13:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001870,极光食品生鲜商品1870,食品生鲜,极光,标准款,6485.13,下架,P001489,2020-01-18,2023-06-22 20:15:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001871,北辰图书文具商品1871,图书文具,北辰,标准款,4482.6,缺货,P000132,2025-04-17,2025-06-08 16:56:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001872,飞鹿家居家装商品1872,家居家装,飞鹿,青春版,1369.36,上架,P000058,2020-07-01,2022-06-11 23:31:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001873,云启美妆个护商品1873,美妆个护,云启,升级款,2007.71,上架,P000675,2020-05-03,2022-04-23 16:50:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001874,极光图书文具商品1874,图书文具,极光,青春版,7873.61,缺货,P000803,2024-07-07,2024-12-01 22:37:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001875,橙子美妆个护商品1875,美妆个护,橙子,豪华款,9504.71,下架,P000522,2023-06-16,2025-11-28 16:14:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001876,橙子家用电器商品1876,家用电器,橙子,升级款,3310.74,缺货,P000155,2025-03-08,2025-04-07 16:17:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001877,极光母婴用品商品1877,母婴用品,极光,青春版,5513.17,缺货,P000255,2020-04-01,2025-06-16 06:16:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001878,青木汽车用品商品1878,汽车用品,青木,青春版,1878.37,下架,P000956,2021-06-14,2024-10-16 09:08:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001879,山川家用电器商品1879,家用电器,山川,豪华款,9760.93,上架,P000383,2022-01-22,2025-05-31 15:41:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001880,星河美妆个护商品1880,美妆个护,星河,青春版,2669.27,上架,P001746,2023-12-24,2025-02-21 03:28:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001881,极光美妆个护商品1881,美妆个护,极光,豪华款,6113.16,下架,P000400,2020-11-30,2023-08-20 16:27:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001882,山川母婴用品商品1882,母婴用品,山川,Pro版,1424.17,上架,P000252,2024-01-29,2025-09-05 15:10:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001883,飞鹿美妆个护商品1883,美妆个护,飞鹿,豪华款,9569.97,缺货,P001855,2021-10-17,2021-12-24 01:28:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001884,云启手机数码商品1884,手机数码,云启,升级款,9063.13,缺货,P001139,2022-01-24,2025-09-10 15:55:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001885,星河汽车用品商品1885,汽车用品,星河,升级款,7246.67,上架,P000346,2021-01-17,2025-11-27 02:54:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001886,橙子家用电器商品1886,家用电器,橙子,标准款,7735.65,上架,P000917,2023-04-02,2024-04-19 08:06:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001887,银杉家用电器商品1887,家用电器,银杉,豪华款,2996.68,下架,P000123,2022-02-02,2024-06-04 03:26:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001888,云启家用电器商品1888,家用电器,云启,升级款,6178.62,上架,P000383,2024-10-21,2025-10-13 22:32:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001889,橙子运动户外商品1889,运动户外,橙子,标准款,1117.3,上架,P001140,2023-09-15,2024-03-09 19:57:00,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001890,海蓝食品生鲜商品1890,食品生鲜,海蓝,升级款,6142.54,上架,P000369,2020-07-19,2024-03-25 21:00:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001891,青木食品生鲜商品1891,食品生鲜,青木,Pro版,1891.97,上架,P000969,2023-10-01,2024-06-22 23:08:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001892,北辰图书文具商品1892,图书文具,北辰,升级款,3133.64,缺货,P001007,2023-02-18,2024-04-29 07:53:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001893,海蓝汽车用品商品1893,汽车用品,海蓝,豪华款,2124.44,下架,P001648,2023-11-15,2025-10-17 13:21:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001894,星河手机数码商品1894,手机数码,星河,豪华款,5007.65,缺货,P000340,2021-06-27,2022-05-26 14:41:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001895,北辰家居家装商品1895,家居家装,北辰,Pro版,5192.66,下架,P001475,2020-08-23,2021-11-03 08:31:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001896,青木美妆个护商品1896,美妆个护,青木,Pro版,4939.05,下架,P000453,2020-09-11,2021-01-01 01:34:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001897,山川运动户外商品1897,运动户外,山川,升级款,9643.23,缺货,P001168,2023-10-31,2024-10-14 15:40:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001898,云启图书文具商品1898,图书文具,云启,豪华款,4901.48,上架,,2024-06-30,2025-05-27 10:32:12,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001899,青木图书文具商品1899,图书文具,青木,标准款,5736.11,上架,P000580,2020-01-12,2025-08-10 20:33:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001900,海蓝家居家装商品1900,家居家装,海蓝,Pro版,7860.65,上架,P000365,2023-06-14,2024-05-13 13:03:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001901,橙子手机数码商品1901,手机数码,橙子,标准款,3692.27,缺货,P001783,2024-08-12,2025-10-12 04:07:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001902,飞鹿图书文具商品1902,图书文具,飞鹿,豪华款,8868.13,缺货,P001119,2021-02-24,2021-07-16 21:04:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001903,海蓝美妆个护商品1903,美妆个护,海蓝,标准款,1246.55,上架,P001177,2024-12-05,2025-04-28 22:38:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001904,山川家用电器商品1904,家用电器,山川,标准款,3674.79,上架,P001207,2025-03-30,2025-10-15 10:18:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001905,青木运动户外商品1905,运动户外,青木,青春版,6512.8,缺货,P000801,2023-04-13,2024-06-18 03:51:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001906,北辰母婴用品商品1906,母婴用品,北辰,Pro版,6057.68,缺货,P000066,2020-12-13,2025-03-23 07:03:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001907,北辰汽车用品商品1907,汽车用品,北辰,豪华款,9397.65,缺货,P001483,2023-04-09,2023-06-29 19:30:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001908,极光家居家装商品1908,家居家装,极光,Pro版,2048.8,缺货,P000787,2020-05-15,2023-12-17 08:09:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001909,银杉家居家装商品1909,家居家装,银杉,Pro版,1379.54,下架,P000530,2025-10-14,2025-11-01 13:20:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001910,极光手机数码商品1910,手机数码,极光,升级款,5300.65,缺货,P000028,2023-05-18,2023-11-18 00:49:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001911,橙子服饰鞋包商品1911,服饰鞋包,橙子,青春版,5539.22,缺货,P001665,2025-08-06,2025-11-18 21:54:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001912,飞鹿食品生鲜商品1912,食品生鲜,飞鹿,青春版,2529.59,上架,P001227,2022-06-10,2025-01-17 18:18:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001913,云启食品生鲜商品1913,食品生鲜,云启,青春版,5671.87,下架,P001396,2022-10-11,2023-12-14 01:26:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001914,星河图书文具商品1914,图书文具,星河,豪华款,6662.71,上架,P001021,2020-01-17,2023-01-31 20:06:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001915,橙子图书文具商品1915,图书文具,橙子,豪华款,5238.73,上架,P000491,2025-05-14,2025-10-07 05:06:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001916,星河母婴用品商品1916,母婴用品,星河,升级款,336.86,缺货,P000259,2025-05-29,2025-09-26 21:03:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001917,海蓝运动户外商品1917,运动户外,海蓝,Pro版,5805.12,缺货,P000447,2021-01-31,2021-06-19 22:32:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001918,海蓝服饰鞋包商品1918,服饰鞋包,海蓝,升级款,1474.06,下架,P000030,2020-10-18,2023-10-13 09:09:52,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001919,星河图书文具商品1919,图书文具,星河,青春版,5170.84,缺货,P001258,2020-03-03,2022-06-27 20:07:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001920,青木家居家装商品1920,家居家装,青木,升级款,6634.04,下架,P000446,2023-08-10,2024-12-02 12:01:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001921,山川手机数码商品1921,手机数码,山川,升级款,3236.98,下架,P000604,2020-12-11,2024-09-26 11:31:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001922,青木手机数码商品1922,手机数码,青木,标准款,1591.48,上架,P000936,2022-07-10,2024-06-09 07:21:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001923,橙子家居家装商品1923,家居家装,橙子,Pro版,1471.99,上架,P001873,2025-05-02,2025-10-29 21:00:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001924,星河汽车用品商品1924,汽车用品,星河,Pro版,4124.8,上架,P000316,2025-11-06,2025-11-15 05:16:11,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001925,北辰家用电器商品1925,家用电器,北辰,升级款,4832.02,缺货,P001029,2023-08-23,2025-07-28 04:04:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001926,星河美妆个护商品1926,美妆个护,星河,升级款,5685.64,上架,P001910,2024-10-12,2025-07-29 14:06:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001927,橙子家居家装商品1927,家居家装,橙子,青春版,92.5,下架,P000333,2023-04-19,2024-07-30 15:48:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001928,星河图书文具商品1928,图书文具,星河,青春版,2086.58,上架,P000516,2022-01-17,2025-03-20 12:39:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001929,飞鹿家居家装商品1929,家居家装,飞鹿,豪华款,4928.59,上架,P000268,2020-10-24,2022-07-17 05:04:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001930,海蓝服饰鞋包商品1930,服饰鞋包,海蓝,升级款,435.34,下架,P000901,2024-04-11,2025-06-15 00:38:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001931,飞鹿母婴用品商品1931,母婴用品,飞鹿,豪华款,935.96,上架,P001918,2023-06-02,2024-10-23 07:11:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001932,橙子美妆个护商品1932,美妆个护,橙子,标准款,5661.37,下架,P000904,2023-08-29,2024-05-29 09:52:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001933,飞鹿运动户外商品1933,运动户外,飞鹿,升级款,5150.2,缺货,P000238,2022-04-18,2024-07-21 00:51:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001934,星河图书文具商品1934,图书文具,星河,豪华款,5916.84,缺货,P000253,2024-03-02,2024-05-10 14:27:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001935,橙子手机数码商品1935,手机数码,橙子,Pro版,2933.37,上架,P000906,2024-10-24,2024-12-22 15:10:30,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001936,银杉美妆个护商品1936,美妆个护,银杉,豪华款,5012.72,下架,P001306,2021-07-19,2023-05-29 15:45:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001937,极光手机数码商品1937,手机数码,极光,青春版,9580.24,缺货,P001525,2025-04-10,2025-06-08 01:53:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001938,海蓝美妆个护商品1938,美妆个护,海蓝,青春版,425.33,上架,P000397,2020-03-30,2023-08-03 09:14:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001939,星河家居家装商品1939,家居家装,星河,标准款,9412.56,上架,P000697,2020-12-30,2021-05-09 13:26:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001940,云启食品生鲜商品1940,食品生鲜,云启,青春版,6494.23,缺货,P001675,2025-12-19,2025-12-24 12:56:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001941,飞鹿运动户外商品1941,运动户外,飞鹿,豪华款,4112.71,上架,P001653,2022-01-25,2025-04-15 19:00:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001942,银杉汽车用品商品1942,汽车用品,银杉,Pro版,4546.91,上架,P001558,2023-03-31,2025-02-24 04:24:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001943,飞鹿汽车用品商品1943,汽车用品,飞鹿,青春版,8688.52,下架,P000497,2022-11-10,2025-03-10 06:03:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001944,橙子手机数码商品1944,手机数码,橙子,升级款,4832.4,缺货,P000170,2020-05-27,2022-10-04 23:26:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001945,山川家用电器商品1945,家用电器,山川,标准款,2274.23,下架,P001508,2021-12-17,2025-01-29 09:29:11,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001946,橙子手机数码商品1946,手机数码,橙子,升级款,5998.29,缺货,P000941,2025-09-22,2025-12-08 12:04:41,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001947,北辰汽车用品商品1947,汽车用品,北辰,升级款,3216.92,缺货,P001714,2025-10-17,2025-10-19 13:00:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001948,海蓝美妆个护商品1948,美妆个护,海蓝,青春版,2387.25,缺货,P000447,2024-04-08,2025-05-04 05:20:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001949,飞鹿服饰鞋包商品1949,服饰鞋包,飞鹿,Pro版,4133.02,下架,P000140,2023-06-22,2025-04-14 20:02:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001950,海蓝家居家装商品1950,家居家装,海蓝,Pro版,8280.81,下架,P001372,2024-08-26,2025-08-07 15:43:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P001951,星河服饰鞋包商品1951,服饰鞋包,星河,豪华款,6597.96,上架,P001011,2023-03-22,2023-07-12 06:58:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
